"b'Nassau County residents, mark your calendars. Mobile Office Hours set for December 2 and December 15. https://t.co/NMz4lyttPN'",2
"b'""To keep America safe, we need to keep America strong."" #Jaguars #salutetoservice Military Appreciation Day https://t.co/gcRt6uBddc'",2
"b""Heading over to The 'Bank for #Jaguars Military Appreciation Game. #SDvsJAX. #SaluteToService to all our men and women in uniform. Go Jags!""",2
b'Support small businesses by shopping at them today. #smallbusinesssaturday https://t.co/v7RovpDT50',2
b'Shopping small tomorrow will support small businesses and their employees. #smallbusinesssaturday',2
b'So much to be thankful for. Wishing everyone a #HappyThanksgiving!',2
b'.@NDSS @AutismSpeaks @ TheArcUS @sarahartweir @revelsdebbie New #IRS guidance smoothes way for states on #ABLE. https://t.co/hfbJGK1Zk9',2
"b'Voted earlier to put our safety, national security first. #SAFEAct https://t.co/zfLHvk1e5g'",2
"b'As parent of two adopted daughters, proudly support November as #NationalAdoptionMonth. Every child deserves a family.'",2
b'Standing strong with the people of Paris. #Prayersforparis',2
b'Thanks you #Veterans for your selflessness and devotion to country! https://t.co/8SKIGwm8qV',2
"b'Hilliard, FL #Veteran Walter Hickey, oldest living Purple Heart recipient in Nassau County. Thx for your service! https://t.co/KHmi0mz7OV'",2
b'Honored 87 Nassau County Veterans with Special Recognition Medals this a.m. in Yulee. Thank you for your service! https://t.co/YCU8SK7yd5',2
"b'As Defense Appropriations Subcommittee member, I wil fight to fund, maintain a robust fleet, including the LCS. https://t.co/3NhnNxKCuz'",2
"b'With #NDAA passage, House acts to make sure troops are agile, efficient, ready, able to defend the nation. https://t.co/uLwFHYHuev'",2
"b'Budget Agreement takes decisive action, enacts conservative principles. \n https://t.co/3dJ2aW9Eoc'",2
b'Urged House colleagues to join me in protecting consumer choice w/ Retail Investor Protection Act. @SEC_News @USDOL https://t.co/yv6e4KvfDz',2
b'Office of Office of Small Business Advocate SEC helps #smallbiz do what it does best - create jobs.https://t.co/zXIwJ2VIif',2
"b'The fight continues. Voted to turn back #Obamacare, cut Planned Parenthood. https://t.co/GD7Nhl49Ps'",2
b'#POTUS photo op to #veto the #FY16NDAA - outrageous! Our military deserves better. #Signthebill. https://t.co/ej3jOTqAcJ',2
b'Justice yet to be served in killings of four brave Americans in #Benghazi. Hillary Clinton testifies today at https://t.co/af1wmXmyGQ',2
"b""It's World Food Day. Working so #no1hungry anywhere. That\xe2\x80\x99s why I\xe2\x80\x99m an original co-sponsor of Global Food Security Act. #HR1567 #endhunger""",2
b'Happy 75th #NASJAX! A big thank you to all past and present for putting  national security first. #USNavy http://t.co/4Tf16ftglE',2
b'#USNavy 240 years strong. Happy Birthday! #240NavyBday.\n. http://t.co/QVvG5A1IKf',2
"b'#NobelPrize scientists advance humankind with malaria, parasitic disease discoveries.#malarianomore #CSIS #Gavi\n http://t.co/gvZGewGCkS'",2
b'Just observed moment of silence for #ElFaro crew. My tribute to them submitted to official Congressional Record. http://t.co/YMQsmNR0EU',2
b'Baker County Mobile Office Hours set for Oct.14 and Oct. 28 in MacClenny. Mark your calendar. http://t.co/RUQXwx7eSj',2
"b'International Conservation tops agenda on Cap. Hill w/ith @ConservationOrg CEO @peter_seligmann, and Harrison Ford. http://t.co/WiM8eUXgOs'",2
b'From the #USCoastGuard: search for #ElFaro survivors remains a top priority.http://t.co/nDIrddSc1H',2
"b'Keeping eye on #ElFaro updates. Thoughts, prayers with crew, families. @WOKVNews  @jax_just_in @wjxt4 @FCN2go @ActionNewsJax  @WJCTJax'",2
"b'Backing @PatrickMcHenry for House Majority Whip. Accessibility, honesty, and leadership skills are top notch. http://t.co/aVsm9Xvz5u'",2
b'#NotOneCent in sanctions relief until victims of Iran-sponsored terrorism paid relief they are due. http://t.co/jdUinx5Hy0',2
"b'At 10/1, #FCC JAX event, learn more about broadband-enabled health technology. #jax_just_in #MayoClinicFL http://t.co/rrPZBRp3JQ'",2
b'Watch live coverage of Pope Francis on Capitol Hill https://t.co/46kMuIOORz #PopeinDC',2
"b'""Every sailor made a difference every day."" Honoring #USNavy frigate USS Simpson after 30 years of service. http://t.co/ZbkYtIX3Je'",2
"b""Capitol Hill gets ready for Pope Francis' visit on Thursday. First Pontiff to ever address Congress. #PopeinDC http://t.co/HPZYrw6w8n""",2
b'Best wishes to those observing #Yom Kippur. May you have an easy fast.',2
"b'#NASJax - one of #USNavy pivotal bases! In honor of  75th anniversary, placed statement in Congressional Record. http://t.co/1ag32FIHQ0'",2
b'At 2015 Nassau County Preparedness Forum In Yulee encouraging residents to put action plan in place for natural disasters. #FEMA #NassauEM',2
b'Voted earlier this afternoon to defund Planned Parenthood. Read my statemetn at http://t.co/pu2ieyvbeF',2
"b'Hope to see you at 9/21 Nassau County Preparedness Forum in Yulee. #FEMA, other key groups on hand. Details at http://t.co/vV3Sk5YqkR'",2
"b'When it comes to your U.S. passport, plan now to avoid stress later. September is Passport Awareness Month. http://t.co/vuLrOVVlfn'",2
b'A happy and blessed New Year to all who are celebrating Rosh Hashanah. Shanah Tovah!',2
"b""Florida House, the only state embassy in Washington, DC. A great resource when you are in the nation's Capital. http://t.co/9qifR6Ic1A""",2
b'. @NDSS Sara Wolff - a natural leader! Thanks for your dedication in making #ABLEAct law of the land.   http://t.co/yTGbndaS9X',2
b'http://t.co/aLGrWh4d0I',2
"b""One-hundred-percent against Obama's Iran agreement.  #NoNuclearIran http://t.co/4cI9v6sdlO http://t.co/Cg1RaugDSl""",2
b'Come on out for 2015 Nassau County Preparedness Forum. Co-hosting wi/th @NassauCountyOEM on Sept. 21 in #Yulee. http://t.co/vV3Sk5GPtj',2
b'Tune in to @wjxt4 Sun. at 9 am. Talking w/ Kent @WJXTJustice on #TWIJ about top issues of the day.',2
"b'. @NRFNews Honored to receive ""Hero of Main Street"" award from National Retail Federation. Supporting policies to promote econ. growth.'",2
b'Encouraging all students interested in attending nation\xe2\x80\x99s service academies to begin application process.  Details at http://t.co/9nJFArm0oN',2
"b'When it come to supporting economy, First Coast residents stand out. Read about two from @UofNorthFlorida  http://t.co/z7SfoEGoZc'",2
b'Proud to be honoring #Nassau County Florida #Veterans in 2015 Veterans Special Recognition Ceremony. Details at http://t.co/EjxxqZmJV5',2
"b"". @BakerCoPress My staff will be at mobile office hours at Baker County Chamber, Wed.,1 - 4 p.m. Ready for your questions about fed'l govt.""",2
b'. @AbilityOne75 Folks from Challenge Enterprises Ability One program doing great job at Bryan Simpson Courthouse. http://t.co/tYd3kYrW6t',2
b'At the NE Florida Transportation Planning Organization Board Meeting on Cemetery Road. http://t.co/CVRRmG8X4e',2
"b'. @JaxBizJournal Big hug for Fran Kinne. Pillar in community,  #JaxBizJournal Lifetime Achievement Award recipient. http://t.co/zzQpdFYneF'",2
"b'My staff on hand for questions - 8/14  Nassau County Council on Aging  Senior Expo, 9 am - 2 pm at Atlantic Ave. Rec Center,  Fern Beach.'",2
b'First Coast #Veterans continue to make a difference! http://t.co/CTD1ZzrVC0',2
"b'#ABLEAct making a difference for Americans. 30 states, including FL, have passed law to implement landmark bill. http://t.co/Fd6yIIL42U'",2
b'Northeast Florida a great place to do business. http://t.co/20ywiLbMy4',2
"b""Living in Nassau County and have question about fed'l govt? My staff will be in Yulee and Fernandina Beach on Wed. http://t.co/VmVAXEHxw9""",2
"b'Attn. Baker County residents, my staff will be at mobile office hours Wed. at Baker County Chamber  from 1 - 4 p.m. http://t.co/CqRPhgjVJb'",2
b'Putting #Veterans needs first. http://t.co/gTobBNiM21 http://t.co/E92NB6TMmb',2
"b""Voted for #REINS Act. Lifting red tape, holding fed'l bureaucrats accountable right move. http://t.co/kIWbrLkFMH http://t.co/np3Qq635Vq""",2
b'#Veterans Entrepreneurship Act waives up-front fees for vets loan applications under #SBA 7(a) lending program. http://t.co/p2ku91FWAi',2
"b'. @JAXChamber With James Heappey, Member of Parliament, at GlobalJAX reception. http://t.co/NGQtDFiEAw'",2
b'. @NDSS @autismspeaks #ADA@25 Great strides made. Ready to open more doors for individuals with disabilities like we did with #ABLEact.',2
b'. @Rotary #Jacksonville great partner in fight to #endpolio. Nigeria a year w/o the disease.  Let\xe2\x80\x99s stop it for good.',2
b'. @USAID @CDCgov @GatesFoundation @WHO @UNICEF @Rotary Great partnership on road to polio-free Nigeria. Let\xe2\x80\x99s #endpolio for good!',2
b'Relieved no injuries on Mayport-based USS The Sullivans. Navy will keep me updated on results of investigation. http://t.co/qcseU4hIBE',2
b'Fighting for our #veterans. Took another vote to hold VA accountable. http://t.co/f8NSiFSUQk',2
"b'. @RealEconImpact @NDSS Honoring #ADA25, impact of #ABLEAct   Great achievements made, more work ahead. http://t.co/0C8svb4EVD'",2
b'Keynoting @RealEconImpact #ADA25 summit promise and possibilities of #ABLE Act. Tune in circa 12:15 at  http://t.co/nNGzdVw9iT',2
b'Anniversaries often provide an opportunity to celebrate \xe2\x80\x93 not so on #Dodd-Frank five year mark. http://t.co/1mAx8BWooX',2
"b'Welcome home! Greeting #IwoJima Capt. Dana R. Gordon, Exec. Officer Cap. James Midkiff pierside at #Mayport. http://t.co/UM94YDMbME'",2
b'Just a reminder that we\xe2\x80\x99d love to have our friends and supporters join us for our watch party tonight! Campaign HQ (2880 Zelda Rd) @ 7:30.',0
"b""Andrew Young knows what it takes to lead &amp; transform a city. He's convinced Artur Davis is Montgomery's best option.\nhttps://t.co/2oS5wMP4Ae""",0
b'Just cast our votes to create a brighter future for all of Montgomery. Make sure you do the same today! #electionday http://t.co/RH5lRXc4aR',0
"b""Made a couple of pit stops during lunch. We were thrilled to see all of the support. Can't wait for tomorrow's vote! http://t.co/2phw0UHQ8c""",0
"b'Tara and I visited Beulah Baptist and Macedonia Miracle Kingdom today for two uplifting, empowering messages. http://t.co/HUkOarMnIJ'",0
"b""As we leave her funeral mass, our thoughts and prayers are with Beverly Ross' friends and family. She will be greatly missed.""",0
b'Great afternoon listening to the concerns of folks at Narrow Lane Barber Shop. Lots of support and encouragement! http://t.co/xLyWtj9wl1',0
b'Just a reminder that the @wsfa12news mayoral forum hosted by @markb_wsfa &amp; @VC_Law kicks off live @ 7:00 on TV &amp; online. Be sure to tune in!',0
"b'Great day listening to the concerns of seniors at CaraVita, South Haven, Country Cottage, Woodley Manor &amp; Elmcroft! http://t.co/PQsIiq2j9m'",0
b'Visiting four nursing homes today as we reach out to MGM\xe2\x80\x99s seniors to help make our city great. Our motto now is no voter left untouched!',0
"b'Talking jobs, development, and the plan to make Montgomery great for all of us with @JennWSFA. Six days to go! http://t.co/hEdv3DQ2vx'",0
"b'AD: MPD needs more transparency. Period. Public complaints &amp; their review results need to see the bright light of day, not be hidden away.'",0
"b""AD: Curfews may seem like a good idea, but it's hard to apply them equally. Instead of City Hall, let's ask parents to take care of kids.""",0
"b'AD: Strange increased the budget by $13 million over 6 years. Do you see $13 million worth of progress, or just more fees and less growth?'",0
"b'AD: Fighting crime means getting tough on criminals, but it also means tackling the causes of crime. Kids need better choices &amp; educations.'",0
"b""AD: 3 requirements to grow MGM's economy. Demand reciprocal investment, create more buying power by upping min wage, &amp; fight payday lenders.""",0
"b""Kicking off tonight's NMNA debate. AD: MGM is my home. It made me who I am. I want to make it great for kids like me. http://t.co/tK4XFaJoAX""",0
b'@RealRayrita I\xe2\x80\x99m sure we can figure out a way to get someone to you. Give our office a call tomorrow morning (334.517.1192) to schedule!',0
"b""@RealRayrita Hey there! Sorry to hear about the residue on your windshield. We'd be happy to have someone clean it for you. Let us know!""",0
"b""The MGM Mayor's race is tightening: Todd Strange and Artur Davis appear to be headed for a runoff.\nhttp://t.co/k9zz9jw8Az""",0
"b'Spent Sunday at Freewill MBC with Pastor Nettles after our team hit over 1,000 homes yesterday! http://t.co/nirRL2evbg'",0
"b""Thanks to Fortis College for honoring me with the chance to address their grads. Best of luck to the class of '15! http://t.co/ULaEde04No""",0
"b""AD: Montgomery doesn't belong to Strange and his crowd. They don't have a special claim on City Hall. Change starts now. #MGMmayordebate""",0
"b'Strange on crime: ""I don\'t want to talk about statistics."" #mgmmayoraldebate'",0
b'AD: How to get MGM into financial shape? Spend smarter &amp; trim fat. Start by cutting the $670k/yr Office of Public Safety. #mgmmayoraldebate',0
b'@BaronColeman Nah. Just his comms guy.',0
"b""AD: We need to reopen MGM's closed community centers as job training hubs rather than pass the buck on who closed them. #mgmmayoraldebate""",0
"b""AD: What's MGM's biggest challenge? Losing our future. We must keep our best &amp; brightest here after college w/ STEM jobs. #mgmmayoraldebate""",0
"b""Just a reminder for those of you unable to attend that @MGMAdvertiser will be live streaming tonight's mayoral forum on their website!""",0
"b'So MGM got an award for a ""partnership"" that increased garbage fees last year? Finishing what Todd started, indeed... http://t.co/WrjpneXLoS'",0
"b""Check out our new TV spot: Todd Strange's Montgomery is making a name for itself for all the wrong reasons\xe2\x80\xa6 https://t.co/vDoWwalJHg""",0
